ts,session_id,step_id,gt_label,pred_label,roll_deg,pitch_deg
1779167389.4582,6,CENTRO_1,Centro,Lateral,-23.033,-31.51
1779167389.6116,6,CENTRO_1,Centro,Lateral,-23.033,-31.51
1779167389.7503,6,CENTRO_1,Centro,Lateral,-23.525,-32.32
1779167389.8796,6,CENTRO_1,Centro,Lateral,-23.525,-32.668
1779167390.0145,6,CENTRO_1,Centro,Lateral,-23.525,-32.668
1779167390.1462,6,CENTRO_1,Centro,Lateral,-23.525,-32.668
1779167390.2805,6,CENTRO_1,Centro,Lateral,-23.525,-32.896
1779167390.4175,6,CENTRO_1,Centro,Lateral,-23.525,-32.896
1779167390.5517,6,CENTRO_1,Centro,Lateral,-23.525,-32.835
1779167390.6859,6,CENTRO_1,Centro,Lateral,-23.32,-32.668
